name	Locus	Identity	Coverage	Alignment Length	Allele Length	Gaps	Allele	Simple Allele	IncF RST
FH124	FIIS	-	-	-	-	-	-	-	F-:A1:B1
FH124	FIIY	-	-	-	-	-	-	-	F-:A1:B1
AVC233	FIA	-	-	-	-	-	-	-	F2:A-:B1
AVC233	FIB	100.0	100.0	373	373	0	FIB_1	B1	F2:A-:B1
AVC233	FIC	-	-	-	-	-	-	-	F2:A-:B1
AVC233	FII	100.0	100.0	157	157	0	FII_2	F2	F2:A-:B1
AVC233	FIIK	-	-	-	-	-	-	-	F2:A-:B1
AVC233	FIIS	-	-	-	-	-	-	-	F2:A-:B1
AVC233	FIIY	-	-	-	-	-	-	-	F2:A-:B1
AVC171	FIA	-	-	-	-	-	-	-	F2:A-:B1
AVC171	FIB	100.0	100.0	373	373	0	FIB_1	B1	F2:A-:B1
AVC171	FIC	-	-	-	-	-	-	-	F2:A-:B1
AVC171	FII	100.0	100.0	157	157	0	FII_2	F2	F2:A-:B1
AVC171	FIIK	-	-	-	-	-	-	-	F2:A-:B1
AVC171	FIIS	-	-	-	-	-	-	-	F2:A-:B1
AVC171	FIIY	-	-	-	-	-	-	-	F2:A-:B1
FH141	FIA	-	-	-	-	-	-	-	F4:A-:B1
FH141	FIB	100.0	100.0	373	373	0	FIB_1	B1	F4:A-:B1
FH141	FIC	-	-	-	-	-	-	-	F4:A-:B1
FH141	FII	100.0	100.0	158	158	0	FII_4	F4	F4:A-:B1
FH141	FIIK	-	-	-	-	-	-	-	F4:A-:B1
FH141	FIIS	-	-	-	-	-	-	-	F4:A-:B1
FH141	FIIY	-	-	-	-	-	-	-	F4:A-:B1
FH178	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH178	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH178	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH178	FII	-	-	-	-	-	-	-	C4:A-:B1
FH178	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH178	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH178	FIIY	-	-	-	-	-	-	-	C4:A-:B1
AVC246	FIA	-	-	-	-	-	-	-	F2:A-:B1
AVC246	FIB	100.0	100.0	373	373	0	FIB_1	B1	F2:A-:B1
AVC246	FIC	-	-	-	-	-	-	-	F2:A-:B1
AVC246	FII	100.0	100.0	157	157	0	FII_2	F2	F2:A-:B1
AVC246	FIIK	-	-	-	-	-	-	-	F2:A-:B1
AVC246	FIIS	-	-	-	-	-	-	-	F2:A-:B1
AVC246	FIIY	-	-	-	-	-	-	-	F2:A-:B1
AVC161	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC161	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC161	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC161	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC161	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC161	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC161	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH48	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH48	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH48	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH48	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH48	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH48	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH48	FIIY	-	-	-	-	-	-	-	F24:A-:B1
AVC25	FIA	-	-	-	-	-	-	-	C4:A-:B20
AVC25	FIB	100.0	100.0	373	373	0	FIB_20	B20	C4:A-:B20
AVC25	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B20
AVC25	FII	-	-	-	-	-	-	-	C4:A-:B20
AVC25	FIIK	-	-	-	-	-	-	-	C4:A-:B20
AVC25	FIIS	-	-	-	-	-	-	-	C4:A-:B20
AVC25	FIIY	-	-	-	-	-	-	-	C4:A-:B20
FH126	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH126	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH126	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH126	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH126	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH126	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH126	FIIY	-	-	-	-	-	-	-	F24:A-:B1
AVC26	FIA	-	-	-	-	-	-	-	C4:A-:B20
AVC26	FIB	100.0	100.0	373	373	0	FIB_20	B20	C4:A-:B20
AVC26	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B20
AVC26	FII	-	-	-	-	-	-	-	C4:A-:B20
AVC26	FIIK	-	-	-	-	-	-	-	C4:A-:B20
AVC26	FIIS	-	-	-	-	-	-	-	C4:A-:B20
AVC26	FIIY	-	-	-	-	-	-	-	C4:A-:B20
FH39	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH39	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH39	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH39	FII	-	-	-	-	-	-	-	C4:A-:B1
FH39	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH39	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH39	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH159	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH159	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH159	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH159	FII	-	-	-	-	-	-	-	C4:A-:B1
FH159	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH159	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH159	FIIY	-	-	-	-	-	-	-	C4:A-:B1
AVC207	FIA	-	-	-	-	-	-	-	F24:A-:B73
AVC207	FIB	100.0	100.0	373	373	0	FIB_73	B73	F24:A-:B73
AVC207	FIC	-	-	-	-	-	-	-	F24:A-:B73
AVC207	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B73
AVC207	FIIK	-	-	-	-	-	-	-	F24:A-:B73
AVC207	FIIS	-	-	-	-	-	-	-	F24:A-:B73
AVC207	FIIY	-	-	-	-	-	-	-	F24:A-:B73
AVC79	FIA	-	-	-	-	-	-	-	F2:A-:B1
AVC79	FIB	100.0	100.0	373	373	0	FIB_1	B1	F2:A-:B1
AVC79	FIC	-	-	-	-	-	-	-	F2:A-:B1
AVC79	FII	100.0	100.0	157	157	0	FII_2	F2	F2:A-:B1
AVC79	FIIK	-	-	-	-	-	-	-	F2:A-:B1
AVC79	FIIS	-	-	-	-	-	-	-	F2:A-:B1
AVC79	FIIY	-	-	-	-	-	-	-	F2:A-:B1
FH201	FIA	-	-	-	-	-	-	-	F2:A-:B1
FH201	FIB	100.0	100.0	373	373	0	FIB_1	B1	F2:A-:B1
FH201	FIC	-	-	-	-	-	-	-	F2:A-:B1
FH201	FII	100.0	100.0	157	157	0	FII_2	F2	F2:A-:B1
FH201	FIIK	-	-	-	-	-	-	-	F2:A-:B1
FH201	FIIS	-	-	-	-	-	-	-	F2:A-:B1
FH201	FIIY	-	-	-	-	-	-	-	F2:A-:B1
FH175	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH175	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH175	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH175	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH175	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH175	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH175	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH193	FIA	-	-	-	-	-	-	-	F24:A-:B1*
FH193	FIB	99.73190348525469	100.0	373	373	0	FIB_1*	B1*	F24:A-:B1*
FH193	FIC	-	-	-	-	-	-	-	F24:A-:B1*
FH193	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1*
FH193	FIIK	-	-	-	-	-	-	-	F24:A-:B1*
FH193	FIIS	-	-	-	-	-	-	-	F24:A-:B1*
FH193	FIIY	-	-	-	-	-	-	-	F24:A-:B1*
FH5	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH5	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH5	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH5	FII	-	-	-	-	-	-	-	C4:A-:B1
FH5	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH5	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH5	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH187	FIA	100.0	78.11550151975683	257	329	0	FIA_6?	A6?	C4:A6?:B8
FH187	FIB	100.0	100.0	373	373	0	FIB_8	B8	C4:A6?:B8
FH187	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A6?:B8
FH187	FII	-	-	-	-	-	-	-	C4:A6?:B8
FH187	FIIK	-	-	-	-	-	-	-	C4:A6?:B8
FH187	FIIS	-	-	-	-	-	-	-	C4:A6?:B8
FH187	FIIY	-	-	-	-	-	-	-	C4:A6?:B8
AVC249	FIA	-	-	-	-	-	-	-	C5?*:A-:B1
AVC249	FIB	100.0	100.0	373	373	0	FIB_1	B1	C5?*:A-:B1
AVC249	FIC	96.15384615384616	65.0	130	200	0	FIC_5?*	C5?*	C5?*:A-:B1
AVC249	FII	-	-	-	-	-	-	-	C5?*:A-:B1
AVC249	FIIK	-	-	-	-	-	-	-	C5?*:A-:B1
AVC249	FIIS	-	-	-	-	-	-	-	C5?*:A-:B1
AVC249	FIIY	-	-	-	-	-	-	-	C5?*:A-:B1
FH134	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH134	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH134	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH134	FII	-	-	-	-	-	-	-	C4:A-:B1
FH134	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH134	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH134	FIIY	-	-	-	-	-	-	-	C4:A-:B1
AVC183	FIA	-	-	-	-	-	-	-	F24:A-:B40
AVC183	FIB	100.0	100.0	373	373	0	FIB_40	B40	F24:A-:B40
AVC183	FIC	-	-	-	-	-	-	-	F24:A-:B40
AVC183	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B40
AVC183	FIIK	-	-	-	-	-	-	-	F24:A-:B40
AVC183	FIIS	-	-	-	-	-	-	-	F24:A-:B40
AVC183	FIIY	-	-	-	-	-	-	-	F24:A-:B40
FH50	FIA	-	-	-	-	-	-	-	F2:A-:B1
FH50	FIB	100.0	100.0	373	373	0	FIB_1	B1	F2:A-:B1
FH50	FIC	-	-	-	-	-	-	-	F2:A-:B1
FH50	FII	100.0	100.0	157	157	0	FII_2	F2	F2:A-:B1
FH50	FIIK	-	-	-	-	-	-	-	F2:A-:B1
FH50	FIIS	-	-	-	-	-	-	-	F2:A-:B1
FH50	FIIY	-	-	-	-	-	-	-	F2:A-:B1
AVC153	FIA	-	-	-	-	-	-	-	F24:A-:B40
AVC153	FIB	100.0	100.0	373	373	0	FIB_40	B40	F24:A-:B40
AVC153	FIC	-	-	-	-	-	-	-	F24:A-:B40
AVC153	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B40
AVC153	FIIK	-	-	-	-	-	-	-	F24:A-:B40
AVC153	FIIS	-	-	-	-	-	-	-	F24:A-:B40
AVC153	FIIY	-	-	-	-	-	-	-	F24:A-:B40
FH196	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH196	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH196	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH196	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH196	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH196	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH196	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH63	FIA	-	-	-	-	-	-	-	F4:A-:B1
FH63	FIB	100.0	100.0	373	373	0	FIB_1	B1	F4:A-:B1
FH63	FIC	-	-	-	-	-	-	-	F4:A-:B1
FH63	FII	100.0	100.0	158	158	0	FII_4	F4	F4:A-:B1
FH63	FIIK	-	-	-	-	-	-	-	F4:A-:B1
FH63	FIIS	-	-	-	-	-	-	-	F4:A-:B1
FH63	FIIY	-	-	-	-	-	-	-	F4:A-:B1
FH157	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH157	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH157	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH157	FII	-	-	-	-	-	-	-	C4:A-:B1
FH157	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH157	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH157	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH190	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH190	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH190	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH190	FII	-	-	-	-	-	-	-	C4:A-:B1
FH190	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH190	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH190	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH137	FIA	-	-	-	-	-	-	-	F76/C4:A-:B1
FH137	FIB	100.0	100.0	373	373	0	FIB_1	B1	F76/C4:A-:B1
FH137	FIC	100.0	100.0	200	200	0	FIC_4	C4	F76/C4:A-:B1
FH137	FII	100.0	100.0	156	156	0	FII_76	F76	F76/C4:A-:B1
FH137	FIIK	-	-	-	-	-	-	-	F76/C4:A-:B1
FH137	FIIS	-	-	-	-	-	-	-	F76/C4:A-:B1
FH137	FIIY	-	-	-	-	-	-	-	F76/C4:A-:B1
AVC213	FIA	-	-	-	-	-	-	-	F40/C4:A-:B1
AVC213	FIB	100.0	100.0	373	373	0	FIB_1	B1	F40/C4:A-:B1
AVC213	FIC	100.0	100.0	200	200	0	FIC_4	C4	F40/C4:A-:B1
AVC213	FII	100.0	100.0	156	156	0	FII_40	F40	F40/C4:A-:B1
AVC213	FIIK	-	-	-	-	-	-	-	F40/C4:A-:B1
AVC213	FIIS	-	-	-	-	-	-	-	F40/C4:A-:B1
AVC213	FIIY	-	-	-	-	-	-	-	F40/C4:A-:B1
FH167	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH167	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH167	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH167	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH167	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH167	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH167	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH75	FIA	-	-	-	-	-	-	-	F4:A-:B1
FH75	FIB	100.0	100.0	373	373	0	FIB_1	B1	F4:A-:B1
FH75	FIC	-	-	-	-	-	-	-	F4:A-:B1
FH75	FII	100.0	100.0	158	158	0	FII_4	F4	F4:A-:B1
FH75	FIIK	-	-	-	-	-	-	-	F4:A-:B1
FH75	FIIS	-	-	-	-	-	-	-	F4:A-:B1
FH75	FIIY	-	-	-	-	-	-	-	F4:A-:B1
FH56	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH56	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH56	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH56	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH56	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH56	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH56	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH155	FIA	-	-	-	-	-	-	-	F24:A-:B53
FH155	FIB	100.0	100.0	373	373	0	FIB_53	B53	F24:A-:B53
FH155	FIC	-	-	-	-	-	-	-	F24:A-:B53
FH155	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B53
FH155	FIIK	-	-	-	-	-	-	-	F24:A-:B53
FH155	FIIS	-	-	-	-	-	-	-	F24:A-:B53
FH155	FIIY	-	-	-	-	-	-	-	F24:A-:B53
FH64	FIA	-	-	-	-	-	-	-	F4:A-:B1
FH64	FIB	100.0	100.0	373	373	0	FIB_1	B1	F4:A-:B1
FH64	FIC	-	-	-	-	-	-	-	F4:A-:B1
FH64	FII	100.0	100.0	158	158	0	FII_4	F4	F4:A-:B1
FH64	FIIK	-	-	-	-	-	-	-	F4:A-:B1
FH64	FIIS	-	-	-	-	-	-	-	F4:A-:B1
FH64	FIIY	-	-	-	-	-	-	-	F4:A-:B1
FH23	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH23	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH23	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH23	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH23	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH23	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH23	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH45	FIA	-	-	-	-	-	-	-	F2:A-:B1
FH45	FIB	100.0	100.0	373	373	0	FIB_1	B1	F2:A-:B1
FH45	FIC	-	-	-	-	-	-	-	F2:A-:B1
FH45	FII	100.0	100.0	157	157	0	FII_2	F2	F2:A-:B1
FH45	FIIK	-	-	-	-	-	-	-	F2:A-:B1
FH45	FIIS	-	-	-	-	-	-	-	F2:A-:B1
FH45	FIIY	-	-	-	-	-	-	-	F2:A-:B1
FH93	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH93	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH93	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH93	FII	-	-	-	-	-	-	-	C4:A-:B1
FH93	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH93	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH93	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH84	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH84	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH84	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH84	FII	-	-	-	-	-	-	-	C4:A-:B1
FH84	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH84	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH84	FIIY	-	-	-	-	-	-	-	C4:A-:B1
AVC160	FIA	-	-	-	-	-	-	-	F24:A-:B1
AVC160	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
AVC160	FIC	-	-	-	-	-	-	-	F24:A-:B1
AVC160	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
AVC160	FIIK	-	-	-	-	-	-	-	F24:A-:B1
AVC160	FIIS	-	-	-	-	-	-	-	F24:A-:B1
AVC160	FIIY	-	-	-	-	-	-	-	F24:A-:B1
AVC10	FIA	-	-	-	-	-	-	-	C4:A-:B20
AVC10	FIB	100.0	100.0	373	373	0	FIB_20	B20	C4:A-:B20
AVC10	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B20
AVC10	FII	-	-	-	-	-	-	-	C4:A-:B20
AVC10	FIIK	-	-	-	-	-	-	-	C4:A-:B20
AVC10	FIIS	-	-	-	-	-	-	-	C4:A-:B20
AVC10	FIIY	-	-	-	-	-	-	-	C4:A-:B20
FH154	FIA	-	-	-	-	-	-	-	F24:A-:B53
FH154	FIB	100.0	100.0	373	373	0	FIB_53	B53	F24:A-:B53
FH154	FIC	-	-	-	-	-	-	-	F24:A-:B53
FH154	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B53
FH154	FIIK	-	-	-	-	-	-	-	F24:A-:B53
FH154	FIIS	-	-	-	-	-	-	-	F24:A-:B53
FH154	FIIY	-	-	-	-	-	-	-	F24:A-:B53
AVC221	FIA	-	-	-	-	-	-	-	F24:A-:B8
AVC221	FIB	100.0	100.0	373	373	0	FIB_8	B8	F24:A-:B8
AVC221	FIC	-	-	-	-	-	-	-	F24:A-:B8
AVC221	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B8
AVC221	FIIK	-	-	-	-	-	-	-	F24:A-:B8
AVC221	FIIS	-	-	-	-	-	-	-	F24:A-:B8
AVC221	FIIY	-	-	-	-	-	-	-	F24:A-:B8
AVC184	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC184	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC184	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC184	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC184	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC184	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC184	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH200	FIA	-	-	-	-	-	-	-	C4:A-:B8
FH200	FIB	100.0	100.0	373	373	0	FIB_8	B8	C4:A-:B8
FH200	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B8
FH200	FII	-	-	-	-	-	-	-	C4:A-:B8
FH200	FIIK	-	-	-	-	-	-	-	C4:A-:B8
FH200	FIIS	-	-	-	-	-	-	-	C4:A-:B8
FH200	FIIY	-	-	-	-	-	-	-	C4:A-:B8
FH96	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH96	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH96	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH96	FII	-	-	-	-	-	-	-	C4:A-:B1
FH96	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH96	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH96	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH185	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH185	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH185	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH185	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH185	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH185	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH185	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH71	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH71	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH71	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH71	FII	-	-	-	-	-	-	-	C4:A-:B1
FH71	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH71	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH71	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH121	FIA	-	-	-	-	-	-	-	F4:A-:B1
FH121	FIB	100.0	100.0	373	373	0	FIB_1	B1	F4:A-:B1
FH121	FIC	-	-	-	-	-	-	-	F4:A-:B1
FH121	FII	100.0	100.0	158	158	0	FII_4	F4	F4:A-:B1
FH121	FIIK	-	-	-	-	-	-	-	F4:A-:B1
FH121	FIIS	-	-	-	-	-	-	-	F4:A-:B1
FH121	FIIY	-	-	-	-	-	-	-	F4:A-:B1
FH68	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH68	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH68	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH68	FII	-	-	-	-	-	-	-	C4:A-:B1
FH68	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH68	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH68	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH77	FIA	-	-	-	-	-	-	-	F4:A-:B1
FH77	FIB	100.0	100.0	373	373	0	FIB_1	B1	F4:A-:B1
FH77	FIC	-	-	-	-	-	-	-	F4:A-:B1
FH77	FII	100.0	100.0	158	158	0	FII_4	F4	F4:A-:B1
FH77	FIIK	-	-	-	-	-	-	-	F4:A-:B1
FH77	FIIS	-	-	-	-	-	-	-	F4:A-:B1
FH77	FIIY	-	-	-	-	-	-	-	F4:A-:B1
FH195	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH195	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH195	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH195	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH195	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH195	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH195	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH168	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH168	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH168	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH168	FII	-	-	-	-	-	-	-	C4:A-:B1
FH168	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH168	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH168	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH8	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH8	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH8	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH8	FII	-	-	-	-	-	-	-	C4:A-:B1
FH8	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH8	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH8	FIIY	-	-	-	-	-	-	-	C4:A-:B1
AVC159	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC159	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC159	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC159	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC159	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC159	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC159	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH16	FIA	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH16	FIB	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH16	FIC	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH16	FII	100.0	100.0	171	171	0	FII_95!	F95!	F95!/F104!:A-:B-
FH16	FII	100.0	100.0	156	156	0	FII_104!	F104!	F95!/F104!:A-:B-
FH16	FIIK	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH16	FIIS	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH16	FIIY	-	-	-	-	-	-	-	F95!/F104!:A-:B-
AVC80	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC80	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC80	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC80	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC80	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC80	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC80	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH78	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH78	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
